Date,Ozone,NO2,PM2.5,CO,traffic_daily_total,temperature_2m_max,wind_speed_10m_max_(km/h),precipitation_sum_(mm),relative_humidity_2m_max_(%),daylight_duration_(s),sunshine_duration_(s),rain_sum_(mm),snowfall_sum_(cm),wind_direction_10m_dominant_(°),et0_fao_evapotranspiration_(mm),shortwave_radiation_sum_(mj/m²),dew_point_2m_max,cloud_cover_max_(%),cloud_cover_mean_(%),pressure_msl_max_(hpa),surface_pressure_max_(hpa),vapour_pressure_deficit_max_(kpa),season_spring,season_summer,season_fall,is_weekend,is_covid
2015-07-11,0.057,38.2,13.4,0.4,12229,28.2,11.6,0.0,84.0,53633.39,48968.7,0.0,0.0,358.0,5.39,26.9,17.5,99.0,53.0,1019.1,1013.2,2.29,0,1,0,1,0
2015-07-12,0.068,28.2,13.7,0.5,10996,29.8,7.6,0.1,92.0,53562.3,49988.43,0.1,0.0,240.0,5.32,26.21,18.2,100.0,43.0,1018.3,1012.3,2.58,0,1,0,1,0
2015-07-13,0.055,38.9,15.8,0.5,10911,28.5,14.3,0.0,89.0,53488.41,45982.25,0.0,0.0,171.0,5.33,25.97,19.3,100.0,66.0,1014.6,1008.7,1.93,0,1,0,0,0
2015-07-14,0.036,33.1,9.9,0.4,11620,25.7,14.5,6.6,98.0,53411.8,38513.77,6.6,0.0,138.0,3.0,15.15,22.3,100.0,61.0,1010.4,1004.5,1.18,0,1,0,0,0
2015-07-15,0.038,31.5,11.5,0.3,11582,26.5,12.9,1.8,100.0,53332.57,10065.31,1.8,0.0,3.0,2.38,10.96,22.3,100.0,90.0,1007.2,1001.3,1.04,0,1,0,0,0
2015-07-16,0.05,23.1,4.5,0.2,13301,25.3,19.7,0.0,65.0,53250.81,46313.13,0.0,0.0,11.0,6.17,28.42,17.2,99.0,45.0,1017.7,1011.7,2.06,0,1,0,0,0
2015-07-17,0.055,28.3,6.5,0.3,13413,26.0,14.9,0.0,96.0,53166.61,46031.86,0.0,0.0,192.0,4.68,23.45,16.6,100.0,56.0,1019.9,1013.8,1.75,0,1,0,1,0
2015-07-18,0.043,36.0,8.6,0.5,13453,28.5,16.2,2.8,82.0,53080.07,40577.16,2.8,0.0,197.0,3.54,14.49,22.8,100.0,91.0,1017.3,1011.3,1.22,0,1,0,1,0
2015-07-19,0.071,29.3,16.6,0.5,15289,32.8,12.0,0.0,97.0,52991.12,46611.76,0.0,0.0,227.0,5.22,24.09,22.9,100.0,71.0,1011.9,1006.0,2.55,0,1,0,1,0
2015-07-20,0.063,29.1,15.6,0.4,12904,33.1,12.0,0.2,84.0,52898.99,48472.8,0.2,0.0,253.0,5.71,24.64,23.3,100.0,63.0,1007.7,1001.9,2.63,0,1,0,0,0
2015-07-21,0.056,36.7,13.9,0.3,34569,32.2,14.4,0.3,81.0,52803.66,42659.91,0.3,0.0,264.0,4.88,20.36,22.5,100.0,79.0,1005.5,999.7,3.06,0,1,0,0,0
2015-07-22,0.04,14.7,4.6,0.2,15068,28.8,20.9,0.0,64.0,52705.29,49213.78,0.0,0.0,311.0,7.03,26.71,16.8,97.0,31.0,1009.0,1003.2,2.72,0,1,0,0,0
2015-07-23,0.046,27.0,5.5,0.2,14193,28.1,13.9,0.0,73.0,52604.02,48042.71,0.0,0.0,301.0,5.5,22.38,13.3,99.0,57.0,1014.2,1008.2,2.65,0,1,0,0,0
2015-07-24,0.057,39.6,6.2,0.3,12101,27.9,9.2,0.0,81.0,52499.99,46454.72,0.0,0.0,309.0,4.63,21.11,14.8,100.0,42.0,1014.5,1008.5,2.63,0,1,0,1,0
2015-07-25,0.056,29.6,8.9,0.4,12076,28.6,14.4,0.0,85.0,52393.36,48073.92,0.0,0.0,155.0,4.99,22.82,17.1,86.0,33.0,1016.2,1010.3,2.53,0,1,0,1,0
2015-07-26,0.059,21.6,10.4,0.3,10447,30.6,17.3,0.0,79.0,52284.25,48829.56,0.0,0.0,201.0,5.41,22.51,18.1,69.0,34.0,1016.0,1010.0,2.38,0,1,0,1,0
2015-07-27,0.052,35.8,8.8,0.3,11463,26.9,13.7,18.3,93.0,52172.8,38783.03,18.3,0.0,198.0,3.67,16.37,20.5,100.0,69.0,1017.2,1011.2,1.4,0,1,0,0,0
2015-07-28,0.065,31.8,12.8,0.3,12091,31.2,9.2,0.0,96.0,52059.15,48548.92,0.0,0.0,209.0,4.92,23.29,21.3,85.0,42.0,1016.4,1010.4,2.61,0,1,0,0,0
2015-07-29,0.07,44.8,15.1,0.4,11146,32.5,12.7,0.0,91.0,51943.45,48516.82,0.0,0.0,231.0,5.37,23.7,21.0,97.0,49.0,1015.5,1009.7,2.95,0,1,0,0,0
2015-07-30,0.034,31.9,12.1,0.4,10106,31.1,17.6,7.5,93.0,51825.8,38732.83,7.5,0.0,221.0,3.87,16.62,23.9,100.0,73.0,1013.8,1007.9,1.88,0,1,0,0,0
2015-07-31,0.046,32.9,7.6,0.4,10717,30.6,13.8,1.4,97.0,51706.36,45584.17,1.4,0.0,287.0,5.36,24.26,23.7,92.0,37.0,1011.8,1005.9,2.97,0,1,0,1,0
2015-08-01,0.061,24.0,9.2,0.3,11974,30.2,17.0,0.7,75.0,51585.25,48186.57,0.7,0.0,256.0,5.44,21.65,17.8,42.0,19.0,1010.4,1004.5,2.93,0,1,0,1,0
2015-08-02,0.056,41.2,7.1,0.3,10796,29.6,11.5,0.0,82.0,51462.58,45891.22,0.0,0.0,256.0,5.09,22.47,15.8,86.0,25.0,1013.6,1007.8,2.87,0,1,0,1,0
2015-08-03,0.064,33.5,11.5,0.2,9441,31.0,18.8,0.0,83.0,51338.49,47958.18,0.0,0.0,215.0,5.89,24.33,17.8,100.0,18.0,1012.0,1006.1,2.73,0,1,0,0,0
2015-08-04,0.058,46.0,10.2,0.3,9373,31.6,16.9,1.2,88.0,51213.09,46056.95,1.2,0.0,233.0,5.69,23.17,20.1,97.0,41.0,1011.5,1005.6,2.88,0,1,0,0,0
2015-08-05,0.054,45.5,7.9,0.4,9307,30.1,17.7,0.0,86.0,51086.5,45926.75,0.0,0.0,294.0,5.47,21.52,17.0,99.0,46.0,1013.3,1007.3,3.05,0,1,0,0,0
2015-08-06,0.044,26.5,4.4,0.2,9332,27.3,11.5,0.0,76.0,50958.84,34487.38,0.0,0.0,315.0,4.7,19.86,13.9,100.0,63.0,1015.7,1009.7,2.42,0,1,0,0,0
2015-08-07,0.04,22.5,4.9,0.2,10279,27.2,12.1,0.0,86.0,50830.21,40931.61,0.0,0.0,37.0,4.48,21.29,18.3,100.0,90.0,1013.5,1007.6,2.23,0,1,0,1,0
2015-08-08,0.04,22.6,4.8,0.2,10631,27.3,7.3,0.0,90.0,50700.55,31200.04,0.0,0.0,71.0,4.05,19.61,16.6,100.0,64.0,1015.8,1009.9,2.21,0,1,0,1,0
2015-08-09,0.036,16.5,5.7,0.2,9996,27.6,11.4,0.0,91.0,50568.85,42201.76,0.0,0.0,55.0,4.22,19.36,16.7,100.0,42.0,1016.3,1010.4,2.32,0,1,0,1,0
2015-08-10,0.028,25.2,5.1,0.1,9273,26.6,15.9,0.0,92.0,50435.06,34931.75,0.0,0.0,162.0,3.9,18.06,17.5,96.0,43.0,1017.8,1011.9,1.86,0,1,0,0,0
2015-08-11,0.029,30.7,4.3,0.2,8726,25.9,19.2,29.6,95.0,50299.32,17349.82,29.6,0.0,187.0,1.93,7.92,21.2,100.0,93.0,1015.4,1009.4,0.84,0,1,0,0,0
2015-08-12,0.039,16.9,5.9,0.2,9190,27.3,14.1,0.6,92.0,50161.76,44649.39,0.6,0.0,298.0,4.49,22.04,20.3,99.0,40.0,1011.4,1005.5,2.21,0,1,0,0,0
2015-08-13,0.044,42.7,3.9,0.2,9199,27.3,12.2,0.0,86.0,50022.54,46716.41,0.0,0.0,306.0,5.12,24.95,14.9,42.0,13.0,1017.8,1011.8,2.39,0,1,0,0,0
2015-08-14,0.062,48.4,8.1,0.7,9554,29.0,10.4,0.0,86.0,49881.76,46598.46,0.0,0.0,252.0,5.31,25.95,16.8,10.0,2.0,1022.1,1016.1,2.4,0,1,0,1,0
2015-08-15,0.076,42.2,12.9,0.4,10303,31.2,12.4,0.0,83.0,49739.57,45908.97,0.0,0.0,222.0,5.43,23.95,18.3,43.0,9.0,1020.5,1014.6,2.67,0,1,0,1,0
2015-08-16,0.073,58.1,15.5,0.5,9717,31.3,9.4,0.0,87.0,49596.09,44822.09,0.0,0.0,247.0,4.71,20.98,18.6,50.0,19.0,1020.3,1014.4,2.74,0,1,0,1,0
2015-08-17,0.072,44.9,17.1,0.5,9053,32.4,9.4,0.0,86.0,49451.44,45021.41,0.0,0.0,238.0,4.98,21.37,19.5,56.0,22.0,1019.4,1013.4,3.09,0,1,0,0,0
2015-08-18,0.044,51.1,12.1,0.4,8768,31.2,16.4,0.3,87.0,49305.75,43708.52,0.3,0.0,203.0,4.91,20.27,20.9,80.0,45.0,1017.3,1011.4,2.48,0,1,0,0,0
2015-08-19,0.034,17.5,5.4,0.2,8280,28.8,17.7,0.1,94.0,49159.14,43918.46,0.1,0.0,163.0,4.25,19.0,21.3,69.0,31.0,1017.5,1011.6,1.7,0,1,0,0,0
2015-08-20,0.027,22.7,3.6,0.1,4743,28.2,22.7,1.0,96.0,49011.71,39970.59,1.0,0.0,143.0,3.84,17.74,21.9,100.0,42.0,1017.4,1011.4,1.53,0,1,0,0,0
2015-08-21,0.054,24.0,6.1,0.2,5065,28.5,16.2,2.7,97.0,48863.6,40667.66,2.7,0.0,74.0,3.83,18.74,22.3,100.0,84.0,1017.2,1011.3,2.23,0,1,0,1,0
2015-08-23,0.038,20.8,5.1,0.2,11354,26.9,11.9,1.1,91.0,48565.73,37295.96,1.1,0.0,27.0,3.47,15.81,18.7,100.0,48.0,1017.8,1011.8,1.88,0,1,0,1,0
2015-08-24,0.065,31.8,7.0,0.2,2058,28.9,12.4,0.0,94.0,48416.18,42486.5,0.0,0.0,201.0,4.12,19.81,20.3,92.0,48.0,1014.0,1008.0,2.17,0,1,0,0,0
2015-08-28,0.045,34.1,5.4,0.3,8679,25.9,10.0,0.0,84.0,47816.26,37398.54,0.0,0.0,315.0,4.16,19.52,13.9,98.0,49.0,1022.3,1016.3,2.15,0,1,0,1,0
2015-08-29,0.064,32.5,8.0,0.5,24017,28.5,11.0,0.0,91.0,47664.91,32254.66,0.0,0.0,264.0,4.0,18.76,17.2,100.0,49.0,1023.2,1017.2,2.58,0,1,0,1,0
2015-08-30,0.065,50.1,12.6,0.3,26298,30.6,13.7,0.0,89.0,47512.29,42071.62,0.0,0.0,219.0,4.5,18.62,18.0,100.0,68.0,1019.7,1013.7,2.74,0,1,0,1,0
2015-08-31,0.061,36.3,18.3,0.3,21997,31.4,14.4,0.0,76.0,47358.51,38217.02,0.0,0.0,256.0,4.25,14.54,18.2,100.0,89.0,1017.3,1011.4,2.86,0,1,0,0,0
2015-09-01,0.062,37.8,18.0,0.3,21453,30.4,10.2,0.0,86.0,47203.69,43236.12,0.0,0.0,309.0,4.44,19.52,18.9,98.0,30.0,1017.9,1012.0,2.5,0,0,1,0,0
2015-09-02,0.065,49.4,22.9,0.5,21968,30.3,10.9,0.0,96.0,47047.93,43200.0,0.0,0.0,199.0,4.15,19.18,20.8,97.0,45.0,1017.6,1011.6,2.16,0,0,1,0,0
2015-09-03,0.071,48.3,29.3,0.4,20823,32.0,9.4,1.9,89.0,46891.35,42544.03,1.9,0.0,350.0,4.42,20.65,21.3,84.0,26.0,1012.2,1006.3,2.8,0,0,1,0,0
2015-09-04,0.043,33.6,16.9,0.5,21709,26.9,16.4,5.3,94.0,46734.05,42534.24,5.3,0.0,61.0,3.37,16.39,22.1,90.0,56.0,1019.7,1013.8,1.33,0,0,1,1,0
2015-09-05,0.036,21.0,4.5,0.2,22816,25.6,12.7,0.0,85.0,46576.13,42942.59,0.0,0.0,92.0,4.21,20.42,19.1,100.0,50.0,1025.4,1019.4,1.84,0,0,1,1,0
2015-09-06,0.048,23.0,5.7,0.4,21568,27.3,13.4,0.0,92.0,46417.7,42844.18,0.0,0.0,168.0,4.42,22.23,16.7,87.0,23.0,1023.9,1017.8,1.97,0,0,1,1,0
2015-09-07,0.058,34.1,7.6,0.3,20122,31.1,12.0,0.0,92.0,46258.85,42745.28,0.0,0.0,216.0,4.76,20.63,17.7,97.0,32.0,1020.9,1014.9,2.83,0,0,1,0,0
2015-09-08,0.063,36.6,12.1,0.4,10679,33.3,13.5,0.0,83.0,46099.7,42645.99,0.0,0.0,222.0,5.23,20.13,19.1,86.0,22.0,1017.1,1011.1,3.18,0,0,1,0,0
2015-09-09,0.033,22.5,7.0,0.2,9912,30.9,13.6,0.4,96.0,45940.32,39600.0,0.4,0.0,203.0,4.14,16.89,22.1,96.0,30.0,1015.0,1009.1,2.16,0,0,1,0,0
2015-09-10,0.026,23.7,7.2,0.2,8674,26.7,11.9,20.9,98.0,45780.82,4527.93,20.9,0.0,30.0,1.24,5.31,22.4,100.0,91.0,1011.4,1005.4,0.9,0,0,1,0,0
2015-09-11,0.038,41.3,3.2,0.3,10375,24.4,16.2,21.6,98.0,45621.31,31047.72,21.6,0.0,13.0,2.43,11.96,21.4,100.0,93.0,1009.1,1003.2,1.25,0,0,1,1,0
2015-09-12,0.042,41.1,7.0,0.8,14496,24.0,17.1,4.3,97.0,45461.87,28143.11,4.3,0.0,152.0,2.39,12.48,19.8,100.0,46.0,1010.4,1004.4,0.84,0,0,1,1,0
2015-09-13,0.035,15.3,4.9,0.2,34911,21.9,15.9,8.9,97.0,45302.6,16236.43,8.9,0.0,222.0,1.8,8.86,19.8,100.0,89.0,1008.1,1002.1,0.92,0,0,1,1,0
2015-09-14,0.028,28.6,4.5,0.2,30247,22.4,22.1,0.0,75.0,45143.59,41925.22,0.0,0.0,280.0,4.07,19.44,13.2,87.0,17.0,1019.2,1013.2,1.59,0,0,1,0,0
2015-09-15,0.055,54.1,8.8,0.4,26418,25.9,10.5,0.0,85.0,44984.93,41768.1,0.0,0.0,282.0,4.04,21.16,14.8,51.0,4.0,1026.9,1020.8,1.85,0,0,1,0,0
2015-09-16,0.065,57.7,11.4,0.7,28196,27.5,8.6,0.0,93.0,44826.73,41611.22,0.0,0.0,300.0,3.89,21.01,16.6,95.0,58.0,1027.5,1021.5,2.13,0,0,1,0,0
2015-09-17,0.081,70.3,15.2,0.7,29313,28.4,8.3,0.0,95.0,44668.86,41453.98,0.0,0.0,230.0,4.11,20.88,17.5,86.0,13.0,1023.8,1017.8,2.45,0,0,1,0,0
2015-09-18,0.069,62.6,15.0,0.5,30656,27.5,11.8,0.0,90.0,44510.28,41295.63,0.0,0.0,188.0,4.15,20.52,16.1,0.0,0.0,1018.6,1012.6,2.12,0,0,1,1,0
2015-09-19,0.044,27.9,8.6,0.2,33548,26.5,12.4,0.0,96.0,44350.88,40920.91,0.0,0.0,185.0,3.55,17.87,18.8,70.0,31.0,1016.2,1010.1,1.81,0,0,1,1,0
2015-09-20,0.033,12.5,2.3,0.1,34211,23.4,18.3,0.0,95.0,44190.77,40976.02,0.0,0.0,341.0,3.79,18.42,19.6,66.0,29.0,1017.0,1011.0,1.68,0,0,1,1,0
2015-09-21,0.034,17.3,3.2,0.2,32834,20.3,17.8,0.1,67.0,44030.06,33050.55,0.1,0.0,35.0,3.83,16.16,8.8,100.0,72.0,1023.4,1017.3,1.34,0,0,1,0,0
2015-09-22,0.032,25.8,3.3,0.2,32797,20.7,13.9,0.0,72.0,43868.84,20863.81,0.0,0.0,50.0,2.73,10.96,11.6,100.0,96.0,1025.8,1019.7,1.12,0,0,1,0,0
2015-09-23,0.041,45.5,4.2,0.3,34433,24.1,10.2,0.0,92.0,43707.2,40490.75,0.0,0.0,25.0,3.5,19.66,13.7,87.0,23.0,1025.3,1019.2,1.87,0,0,1,0,0
2015-09-24,0.048,38.7,6.4,0.4,37438,25.1,12.7,0.0,92.0,43545.26,39884.07,0.0,0.0,32.0,3.79,19.58,12.6,67.0,10.0,1026.2,1020.2,1.89,0,0,1,0,0
2015-09-25,0.03,27.2,5.1,0.2,34275,21.5,13.8,0.0,90.0,43383.11,36866.23,0.0,0.0,67.0,3.07,15.68,14.9,100.0,91.0,1029.0,1022.9,1.34,0,0,1,1,0
2015-09-26,0.035,17.1,5.2,0.2,39191,19.6,16.9,0.0,84.0,43220.85,33457.51,0.0,0.0,69.0,2.73,13.49,12.6,100.0,97.0,1031.5,1025.4,1.11,0,0,1,1,0
2015-09-27,0.034,33.3,5.5,0.3,15327,20.6,12.0,0.0,85.0,43058.57,24265.49,0.0,0.0,74.0,2.39,11.26,14.2,100.0,98.0,1032.0,1025.8,1.15,0,0,1,1,0
2015-09-28,0.027,32.0,6.0,0.3,14912,24.6,9.4,0.1,98.0,42896.38,33797.55,0.1,0.0,72.0,2.23,11.75,18.3,100.0,67.0,1027.3,1021.2,1.2,0,0,1,0,0
2015-09-29,0.026,38.9,7.0,0.2,12770,25.4,10.5,5.5,99.0,42734.36,13820.6,5.5,0.0,145.0,1.61,8.02,21.7,100.0,84.0,1020.6,1014.6,1.01,0,0,1,0,0
2015-09-30,0.023,18.7,2.9,0.2,11332,25.2,19.5,24.8,99.0,42572.64,15730.35,24.8,0.0,154.0,1.86,9.0,22.0,100.0,96.0,1014.1,1008.1,0.75,0,0,1,0,0
2015-10-01,0.022,16.1,3.7,0.1,11745,16.9,22.4,0.8,77.0,42411.3,0.0,0.8,0.0,17.0,2.0,4.93,12.9,100.0,98.0,1020.3,1014.2,0.6,0,0,1,0,0
2015-10-02,0.019,11.0,2.1,0.1,12422,14.9,24.3,24.3,91.0,42250.43,0.0,24.3,0.0,27.0,0.67,1.61,11.2,100.0,100.0,1024.4,1018.1,0.38,0,0,1,1,0
2015-10-03,0.02,11.3,1.7,0.1,35357,11.7,28.6,5.6,92.0,42090.16,0.0,5.6,0.0,39.0,0.91,2.02,8.4,100.0,100.0,1026.7,1020.4,0.3,0,0,1,1,0
2015-10-04,0.031,15.9,3.4,0.1,32764,15.1,24.1,0.1,80.0,41930.57,25707.4,0.1,0.0,50.0,2.09,8.72,8.5,100.0,92.0,1027.6,1021.3,0.74,0,0,1,1,0
2015-10-05,0.03,29.5,6.7,0.2,34516,16.4,16.2,0.0,80.0,41771.77,33824.7,0.0,0.0,33.0,2.27,12.14,9.5,100.0,77.0,1024.5,1018.2,0.73,0,0,1,0,0
2015-10-06,0.029,39.4,5.9,0.3,35967,20.6,8.1,0.0,92.0,41613.87,38145.27,0.0,0.0,344.0,2.7,16.7,11.9,88.0,12.0,1019.7,1013.5,1.27,0,0,1,0,0
2015-10-07,0.025,32.9,8.0,0.3,36741,21.3,10.1,0.0,90.0,41456.75,36988.77,0.0,0.0,330.0,2.53,14.99,13.1,100.0,69.0,1016.5,1010.4,1.22,0,0,1,0,0
2015-10-08,0.027,37.0,6.1,0.3,37790,18.7,9.5,0.0,90.0,41299.25,29164.77,0.0,0.0,350.0,1.95,10.96,12.6,96.0,46.0,1021.1,1015.0,0.84,0,0,1,0,0
2015-10-09,0.037,35.3,8.9,0.3,38002,23.8,16.9,3.7,96.0,41141.29,35780.06,3.7,0.0,201.0,2.22,11.58,17.2,100.0,63.0,1020.1,1014.0,1.05,0,0,1,1,0
2015-10-10,0.03,42.2,3.5,0.4,22959,18.3,20.0,3.2,95.0,40982.98,37723.09,3.2,0.0,335.0,2.75,17.14,17.5,100.0,43.0,1020.6,1014.4,1.0,0,0,1,1,0
2015-10-11,0.039,36.9,8.1,0.6,22412,19.1,11.5,0.0,93.0,40824.41,37559.31,0.0,0.0,221.0,2.65,16.29,8.5,97.0,34.0,1019.0,1012.8,1.2,0,0,1,1,0
2015-10-18,0.028,18.3,4.1,0.2,37294,8.6,20.9,0.0,69.0,39717.45,36370.08,0.0,0.0,321.0,2.52,14.42,-2.2,55.0,15.0,1026.7,1020.3,0.79,0,0,1,1,0
2015-10-19,0.026,35.6,5.5,0.3,50984,10.1,13.1,0.0,81.0,39561.16,36142.46,0.0,0.0,297.0,2.27,15.3,-1.7,35.0,3.0,1033.1,1026.6,0.77,0,0,1,0,0
2015-10-20,0.03,45.8,8.4,0.3,50705,19.8,19.9,0.0,69.0,39405.72,35535.19,0.0,0.0,230.0,3.08,14.04,6.2,52.0,13.0,1027.2,1020.9,1.41,0,0,1,0,0
2015-10-21,0.031,55.0,14.9,0.7,50768,22.4,15.2,0.0,89.0,39251.25,35520.2,0.0,0.0,232.0,2.73,14.1,11.0,86.0,43.0,1026.7,1020.5,1.47,0,0,1,0,0
2015-10-22,0.033,55.5,15.8,0.5,51072,23.0,15.8,0.0,90.0,39097.87,35143.1,0.0,0.0,219.0,2.63,13.32,10.9,99.0,40.0,1024.9,1018.7,1.61,0,0,1,0,0
2015-10-23,0.034,21.3,3.2,0.3,53668,18.2,17.2,0.5,75.0,38945.71,35210.44,0.5,0.0,334.0,2.9,14.79,11.6,92.0,16.0,1025.3,1019.0,1.07,0,0,1,1,0
2015-10-24,0.024,22.9,3.8,0.2,47505,12.1,13.2,0.0,85.0,38794.94,14576.56,0.0,0.0,66.0,1.55,7.3,5.4,100.0,65.0,1029.7,1023.3,0.61,0,0,1,1,0
2015-10-25,0.024,15.2,4.1,0.2,36154,18.1,18.0,0.1,80.0,38645.66,5029.11,0.1,0.0,227.0,1.56,4.5,11.0,100.0,96.0,1025.1,1018.8,0.81,0,0,1,1,0
2015-10-26,0.022,36.9,4.8,0.5,50401,13.6,16.8,0.0,85.0,38498.03,34389.76,0.0,0.0,343.0,2.26,14.19,5.3,100.0,30.0,1031.3,1025.0,0.97,0,0,1,0,0
2015-10-27,0.026,33.0,5.7,0.5,50038,13.7,10.8,0.0,90.0,38351.96,17707.59,0.0,0.0,62.0,1.4,8.07,5.4,100.0,81.0,1035.3,1029.0,0.78,0,0,1,0,0
2015-10-28,0.03,24.5,2.7,0.2,40483,17.1,25.5,14.0,97.0,38206.16,0.0,14.0,0.0,97.0,0.78,1.14,16.6,100.0,99.0,1032.6,1026.3,0.39,0,0,1,0,0
2015-10-29,0.03,32.0,3.9,0.2,46984,20.0,27.4,11.8,98.0,38060.54,27712.76,11.8,0.0,217.0,2.05,9.43,17.9,100.0,92.0,1008.7,1002.7,1.2,0,0,1,0,0
2015-10-30,0.024,21.6,7.0,0.2,53494,14.6,20.4,0.0,65.0,37915.23,34123.49,0.0,0.0,287.0,2.91,12.61,3.4,55.0,8.0,1016.9,1010.7,0.97,0,0,1,1,0
2015-10-31,0.021,31.0,5.8,0.4,47049,11.7,14.6,0.0,88.0,37770.37,32942.56,0.0,0.0,327.0,1.81,11.99,3.4,100.0,40.0,1024.1,1017.8,0.74,0,0,1,1,0
2015-11-01,0.026,30.1,9.7,0.3,35824,17.0,16.6,0.2,80.0,37626.1,18000.0,0.2,0.0,210.0,1.42,6.04,10.6,100.0,95.0,1020.7,1014.4,0.71,0,0,1,1,0
2015-11-02,0.02,49.6,12.1,0.9,49626,17.2,13.8,0.0,90.0,37482.56,19786.32,0.0,0.0,263.0,1.56,8.99,9.9,100.0,99.0,1019.4,1013.3,1.01,0,0,1,0,0
2015-11-03,0.016,59.4,17.5,1.4,47649,21.0,8.9,0.0,97.0,37339.9,33620.18,0.0,0.0,265.0,1.99,12.18,10.8,94.0,36.0,1022.8,1016.5,1.26,0,0,1,0,0
2015-11-04,0.027,50.3,18.6,1.0,48002,19.0,9.7,0.0,93.0,37198.27,33383.46,0.0,0.0,51.0,1.84,12.12,12.4,0.0,0.0,1028.5,1022.3,0.84,0,0,1,0,0
2015-11-05,0.02,62.5,25.2,0.8,29897,19.9,9.2,0.0,100.0,37057.83,25291.55,0.0,0.0,200.0,0.98,5.57,16.4,100.0,72.0,1027.4,1021.2,0.48,0,0,1,0,0
2015-11-06,0.023,29.5,12.1,0.5,21371,21.8,20.4,0.0,99.0,36918.71,7259.01,0.0,0.0,212.0,1.13,5.37,17.4,100.0,93.0,1021.7,1015.6,0.75,0,0,1,1,0
2015-11-07,0.027,16.9,4.2,0.3,18118,19.1,14.2,0.0,93.0,36781.1,13490.02,0.0,0.0,282.0,1.46,6.38,16.8,100.0,83.0,1017.3,1011.2,0.96,0,0,1,1,0
2015-11-08,0.03,36.9,6.2,0.4,14864,13.1,17.6,0.0,66.0,36645.13,32795.26,0.0,0.0,309.0,2.33,12.25,4.8,100.0,31.0,1029.1,1022.8,0.89,0,0,1,1,0
2015-11-12,0.024,35.0,4.7,0.3,718,13.3,15.7,3.8,94.0,36121.16,0.0,3.8,0.0,154.0,0.51,2.03,11.9,100.0,92.0,1014.8,1008.6,0.31,0,0,1,0,0
2015-11-13,0.029,18.3,5.0,0.2,917,13.0,27.4,0.0,88.0,35996.0,31916.24,0.0,0.0,265.0,2.39,9.01,11.0,99.0,36.0,1007.3,1001.1,0.89,0,0,1,1,0
2015-11-14,0.03,18.6,6.6,0.2,704,8.7,25.9,0.0,62.0,35873.54,23332.19,0.0,0.0,285.0,2.4,7.86,-1.0,100.0,31.0,1022.2,1015.8,0.65,0,0,1,1,0
2015-11-15,0.022,39.5,6.2,0.3,688,13.7,16.5,0.0,83.0,35753.94,31811.85,0.0,0.0,259.0,1.9,10.84,2.7,71.0,12.0,1026.6,1020.2,0.85,0,0,1,1,0
2015-11-16,0.031,49.3,10.4,0.5,2747,18.0,14.8,0.0,85.0,35637.17,31681.65,0.0,0.0,271.0,1.95,10.64,7.4,2.0,0.0,1024.0,1017.7,1.06,0,0,1,0,0
2015-11-17,0.023,33.9,5.4,0.4,2747,11.1,16.3,0.0,78.0,35522.0,31602.08,0.0,0.0,48.0,1.72,10.96,6.8,64.0,11.0,1034.9,1028.5,0.54,0,0,1,0,0
2015-11-18,0.032,32.4,4.8,0.4,2753,13.6,15.1,0.0,84.0,35408.32,20913.07,0.0,0.0,107.0,1.15,5.56,7.4,100.0,76.0,1034.9,1028.5,0.61,0,0,1,0,0
2015-11-19,0.033,26.8,5.1,0.2,2642,17.5,22.3,3.9,93.0,35296.3,5516.74,3.9,0.0,137.0,1.1,3.64,14.3,100.0,99.0,1029.8,1023.5,0.55,0,0,1,0,0
2015-11-20,0.03,25.5,6.9,0.2,6371,15.5,21.4,21.5,98.0,35186.05,31328.37,21.5,0.0,283.0,1.66,10.43,15.0,100.0,44.0,1022.0,1015.7,0.94,0,0,1,1,0
2015-11-21,0.03,32.6,5.3,0.3,5760,9.1,14.2,0.0,72.0,35077.73,31216.97,0.0,0.0,22.0,1.73,10.4,3.0,100.0,31.0,1025.8,1019.4,0.56,0,0,1,1,0
2015-11-22,0.028,32.5,5.6,0.3,4819,11.0,13.9,0.5,93.0,34971.5,8563.86,0.5,0.0,270.0,1.0,3.92,9.1,100.0,97.0,1018.8,1012.5,0.59,0,0,1,1,0
2015-11-29,0.023,23.3,4.9,0.3,1131,8.7,12.3,0.1,93.0,34298.53,24961.54,0.1,0.0,6.0,1.12,7.92,7.7,100.0,73.0,1025.1,1018.7,0.63,0,0,1,1,0
2015-11-30,0.022,31.9,7.5,0.2,353,7.1,16.3,0.0,79.0,34214.37,23257.03,0.0,0.0,35.0,1.13,5.4,1.3,100.0,91.0,1031.5,1025.0,0.4,0,0,1,0,0
2015-12-04,0.024,26.8,9.5,0.3,554,9.7,16.3,0.0,80.0,33914.09,29808.22,0.0,0.0,285.0,1.44,8.5,1.3,100.0,37.0,1032.6,1026.2,0.6,0,0,0,1,0
2015-12-07,0.016,52.3,28.8,0.6,5440,11.3,9.5,0.0,95.0,33730.29,29058.81,0.0,0.0,256.0,1.05,8.84,3.9,100.0,70.0,1027.1,1020.7,0.63,0,0,0,0,0
2015-12-08,0.019,37.9,12.9,0.6,3988,7.9,15.9,0.0,84.0,33676.0,26999.76,0.0,0.0,4.0,0.95,7.11,3.3,100.0,93.0,1020.7,1014.3,0.37,0,0,0,0,0
